CompanyName|AddressType|City|StateProvince|ProductName|StandardCost|ListPrice|ProductCategoryName|OrderDate|ShipDate|ShipMethod|SubTotal|TaxAmt|Freight|TotalDue|SalesOrderID|SalesOrderDetailID|OrderQty|UnitPrice|UnitPriceDiscount|LineTotal
Riding Cycles|Main Office|Liverpool|England|Long-Sleeve Logo Jersey, M|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111040|1|29.9940|0.0000|29.994000
Riding Cycles|Main Office|Liverpool|England|HL Road Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111041|4|48.5940|0.0000|194.376000
Riding Cycles|Main Office|Liverpool|England|Short-Sleeve Classic Jersey, L|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111042|16|29.6945|0.0500|451.356400
Riding Cycles|Main Office|Liverpool|England|HL Road Seat/Saddle|23.3722|52.6400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111043|2|31.5840|0.0000|63.168000
Riding Cycles|Main Office|Liverpool|England|LL Road Frame - Black, 52|204.6251|337.2200|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111044|1|202.3320|0.0000|202.332000
Riding Cycles|Main Office|Liverpool|England|LL Road Frame - Black, 58|204.6251|337.2200|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111045|3|202.3320|0.0000|606.996000
Riding Cycles|Main Office|Liverpool|England|ML Road Frame-W - Yellow, 44|360.9428|594.8300|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111046|5|356.8980|0.0000|1784.490000
Riding Cycles|Main Office|Liverpool|England|HL Road Frame - Red, 44|868.6342|1431.5000|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111047|1|858.9000|0.0000|858.900000
Riding Cycles|Main Office|Liverpool|England|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111048|4|29.9940|0.0000|119.976000
Riding Cycles|Main Office|Liverpool|England|Long-Sleeve Logo Jersey, XL|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111049|5|29.9940|0.0000|149.970000
Riding Cycles|Main Office|Liverpool|England|Short-Sleeve Classic Jersey, XL|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111050|15|29.6945|0.0500|423.146625
Riding Cycles|Main Office|Liverpool|England|Racing Socks, L|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111051|3|5.3940|0.0000|16.182000
Riding Cycles|Main Office|Liverpool|England|Half-Finger Gloves, L|9.1593|24.4900|Gloves|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111052|4|14.6940|0.0000|58.776000
Riding Cycles|Main Office|Liverpool|England|AWC Logo Cap|6.9223|8.9900|Caps|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111053|6|5.3940|0.0000|32.364000
Riding Cycles|Main Office|Liverpool|England|Hydration Pack - 70 oz.|20.5663|54.9900|Hydration Packs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111054|10|32.9940|0.0000|329.940000
Riding Cycles|Main Office|Liverpool|England|Patch Kit/8 Patches|0.8565|2.2900|Tires and Tubes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111055|6|1.3740|0.0000|8.244000
Riding Cycles|Main Office|Liverpool|England|Hitch Rack - 4-Bike|44.8800|120.0000|Bike Racks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111056|10|72.0000|0.0000|720.000000
Riding Cycles|Main Office|Liverpool|England|Road-750 Black, 58|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111057|7|323.9940|0.0000|2267.958000
Riding Cycles|Main Office|Liverpool|England|Road-550-W Yellow, 40|713.0798|1120.4900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111058|2|672.2940|0.0000|1344.588000
Riding Cycles|Main Office|Liverpool|England|HL Road Handlebars|53.3999|120.2700|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111059|2|72.1620|0.0000|144.324000
Riding Cycles|Main Office|Liverpool|England|ML Road Pedal|27.5680|62.0900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111060|4|37.2540|0.0000|149.016000
Riding Cycles|Main Office|Liverpool|England|Road-550-W Yellow, 48|713.0798|1120.4900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111061|2|672.2940|0.0000|1344.588000
Riding Cycles|Main Office|Liverpool|England|Road-750 Black, 48|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111062|6|323.9940|0.0000|1943.964000
Riding Cycles|Main Office|Liverpool|England|Road-750 Black, 52|343.6496|539.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111063|4|323.9940|0.0000|1295.976000
Riding Cycles|Main Office|Liverpool|England|LL Road Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111064|3|24.2940|0.0000|72.882000
Riding Cycles|Main Office|Liverpool|England|Road-250 Black, 48|1554.9479|2443.3500|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111065|5|1466.0100|0.0000|7330.050000
Riding Cycles|Main Office|Liverpool|England|Road-250 Black, 52|1554.9479|2443.3500|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111066|2|1466.0100|0.0000|2932.020000
Riding Cycles|Main Office|Liverpool|England|Road-550-W Yellow, 38|713.0798|1120.4900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111067|10|672.2940|0.0000|6722.940000
Riding Cycles|Main Office|Liverpool|England|Short-Sleeve Classic Jersey, S|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111068|8|32.3940|0.0000|259.152000
Riding Cycles|Main Office|Liverpool|England|Classic Vest, M|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111069|1|38.1000|0.0000|38.100000
Riding Cycles|Main Office|Liverpool|England|Classic Vest, S|23.7490|63.5000|Vests|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111070|23|34.9250|0.0500|763.111250
Riding Cycles|Main Office|Liverpool|England|Road-350-W Yellow, 48|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111071|9|1020.5940|0.0000|9185.346000
Riding Cycles|Main Office|Liverpool|England|Bike Wash - Dissolver|2.9733|7.9500|Cleaners|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111072|17|4.3725|0.0500|70.615875
Riding Cycles|Main Office|Liverpool|England|Road-250 Black, 44|1554.9479|2443.3500|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111073|6|1466.0100|0.0000|8796.060000
Riding Cycles|Main Office|Liverpool|England|Road-350-W Yellow, 42|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111074|3|1020.5940|0.0000|3061.782000
Riding Cycles|Main Office|Liverpool|England|Sport-100 Helmet, Red|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111075|6|20.9940|0.0000|125.964000
Riding Cycles|Main Office|Liverpool|England|Half-Finger Gloves, M|9.1593|24.4900|Gloves|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111076|9|14.6940|0.0000|132.246000
Riding Cycles|Main Office|Liverpool|England|Road-350-W Yellow, 40|1082.5100|1700.9900|Road Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111077|5|1020.5940|0.0000|5102.970000
Riding Cycles|Main Office|Liverpool|England|Water Bottle - 30 oz.|1.8663|4.9900|Bottles and Cages|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111078|11|2.8942|0.0200|31.199476
Riding Cycles|Main Office|Liverpool|England|HL Road Frame - Red, 62|868.6342|1431.5000|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111079|2|858.9000|0.0000|1717.800000
Riding Cycles|Main Office|Liverpool|England|Half-Finger Gloves, S|9.1593|24.4900|Gloves|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111080|4|14.6940|0.0000|58.776000
Riding Cycles|Main Office|Liverpool|England|ML Road Frame-W - Yellow, 48|360.9428|594.8300|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111081|4|356.8980|0.0000|1427.592000
Riding Cycles|Main Office|Liverpool|England|Sport-100 Helmet, Black|13.0863|34.9900|Helmets|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111082|12|20.2942|0.0200|238.659792
Riding Cycles|Main Office|Liverpool|England|ML Road Frame-W - Yellow, 38|360.9428|594.8300|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|78029.6898|6242.3752|1950.7422|86222.8072|71797|111083|2|356.8980|0.0000|713.796000
Thrifty Parts and Sales|Main Office|Oxnard|California|LL Road Frame - Black, 52|204.6251|337.2200|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|1141.5782|91.3263|28.5395|1261.4440|71815|111451|1|202.3320|0.0000|202.332000
Thrifty Parts and Sales|Main Office|Oxnard|California|ML Road Frame-W - Yellow, 44|360.9428|594.8300|Road Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|1141.5782|91.3263|28.5395|1261.4440|71815|111452|2|356.8980|0.0000|713.796000
Thrifty Parts and Sales|Main Office|Oxnard|California|Racing Socks, M|3.3623|8.9900|Socks|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|1141.5782|91.3263|28.5395|1261.4440|71815|111453|2|5.3940|0.0000|10.788000
Engineered Bike Systems|Main Office|Oxnard|California|Touring-2000 Blue, 60|755.1508|1214.8500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111454|1|728.9100|0.0000|728.910000
Engineered Bike Systems|Main Office|Oxnard|California|Touring-1000 Yellow, 46|1481.9379|2384.0700|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111455|1|1430.4420|0.0000|1430.442000
Engineered Bike Systems|Main Office|Oxnard|California|Long-Sleeve Logo Jersey, L|38.4923|49.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111456|2|29.9940|0.0000|59.988000
Engineered Bike Systems|Main Office|Oxnard|California|AWC Logo Cap|6.9223|8.9900|Caps|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111457|4|5.3940|0.0000|21.576000
Engineered Bike Systems|Main Office|Oxnard|California|Short-Sleeve Classic Jersey, L|41.5723|53.9900|Jerseys|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111458|3|32.3940|0.0000|97.182000
Engineered Bike Systems|Main Office|Oxnard|California|Touring-3000 Yellow, 44|461.4448|742.3500|Touring Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111459|1|445.4100|0.0000|445.410000
Engineered Bike Systems|Main Office|Oxnard|California|Front Brakes|47.2860|106.5000|Brakes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|3398.1659|271.8533|84.9541|3754.9733|71816|111460|1|63.9000|0.0000|63.900000
Tachometers and Accessories|Main Office|Milton Keynes|England|Women's Mountain Shorts, L|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2016.3408|161.3073|50.4085|2228.0566|71831|111790|2|41.9940|0.0000|83.988000
Tachometers and Accessories|Main Office|Milton Keynes|England|Mountain-200 Black, 38|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2016.3408|161.3073|50.4085|2228.0566|71831|111791|1|1376.9940|0.0000|1376.994000
Tachometers and Accessories|Main Office|Milton Keynes|England|Women's Mountain Shorts, S|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|2016.3408|161.3073|50.4085|2228.0566|71831|111792|6|41.9940|0.0000|251.964000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Silver, 44|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111793|4|158.4300|0.0000|633.720000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-400-W Silver, 46|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111794|3|461.6940|0.0000|1385.082000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-200 Silver, 46|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111795|2|1391.9940|0.0000|2783.988000
Closest Bicycle Store|Main Office|Milton Keynes|England|Women's Mountain Shorts, M|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111796|1|41.9940|0.0000|41.994000
Closest Bicycle Store|Main Office|Milton Keynes|England|HL Mountain Handlebars|53.3999|120.2700|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111797|1|72.1620|0.0000|72.162000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-400-W Silver, 38|419.7784|769.4900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111798|1|461.6940|0.0000|461.694000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Black, 44|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111799|2|149.8740|0.0000|299.748000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-500 Silver, 42|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111800|2|112.9980|0.4000|135.597600
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Seat/Saddle|12.0413|27.1200|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111801|1|16.2720|0.0000|16.272000
Closest Bicycle Store|Main Office|Milton Keynes|England|Women's Mountain Shorts, S|26.1763|69.9900|Shorts|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111802|13|40.5942|0.0200|517.170108
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-200 Black, 38|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111803|3|1376.9940|0.0000|4130.982000
Closest Bicycle Store|Main Office|Milton Keynes|England|HL Mountain Pedal|35.9596|80.9900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111804|1|48.5940|0.0000|48.594000
Closest Bicycle Store|Main Office|Milton Keynes|England|ML Mountain Pedal|27.5680|62.0900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111805|1|37.2540|0.0000|37.254000
Closest Bicycle Store|Main Office|Milton Keynes|England|HL Mountain Frame - Black, 42|739.0410|1349.6000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111806|4|809.7600|0.0000|3239.040000
Closest Bicycle Store|Main Office|Milton Keynes|England|ML Mountain Frame-W - Silver, 40|199.3757|364.0900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111807|5|218.4540|0.0000|1092.270000
Closest Bicycle Store|Main Office|Milton Keynes|England|HL Mountain Frame - Silver, 38|747.2002|1364.5000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111808|1|818.7000|0.0000|818.700000
Closest Bicycle Store|Main Office|Milton Keynes|England|HL Mountain Seat/Saddle|23.3722|52.6400|Saddles|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111809|1|31.5840|0.0000|31.584000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-200 Black, 46|1251.9813|2294.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111810|5|1376.9940|0.0000|6884.970000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-500 Black, 42|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111811|2|323.9940|0.0000|647.988000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-500 Black, 48|294.5797|539.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111812|3|323.9940|0.0000|971.982000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-500 Silver, 40|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111813|3|112.9980|0.4000|203.396400
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-200 Silver, 38|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111814|1|1391.9940|0.0000|1391.994000
Closest Bicycle Store|Main Office|Milton Keynes|England|Mountain-200 Silver, 42|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111815|1|1391.9940|0.0000|1391.994000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Silver, 40|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111816|2|158.4300|0.0000|316.860000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Handlebars|19.7758|44.5400|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111817|1|26.7240|0.0000|26.724000
Closest Bicycle Store|Main Office|Milton Keynes|England|ML Mountain Handlebars|27.4925|61.9200|Handlebars|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111818|1|37.1520|0.0000|37.152000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Pedal|17.9776|40.4900|Pedals|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111819|3|24.2940|0.0000|72.882000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Black, 48|136.7850|249.7900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111820|1|149.8740|0.0000|149.874000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Silver, 42|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111821|6|158.4300|0.0000|950.580000
Closest Bicycle Store|Main Office|Milton Keynes|England|LL Mountain Frame - Silver, 52|144.5938|264.0500|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|35775.2113|2862.0169|894.3803|39531.6085|71832|111822|1|158.4300|0.0000|158.430000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-500 Silver, 52|308.2179|564.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112118|2|112.9980|0.4000|135.597600
Trailblazing Sports|Main Office|Cerritos|California|Front Brakes|47.2860|106.5000|Brakes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112119|2|63.9000|0.0000|127.800000
Trailblazing Sports|Main Office|Cerritos|California|ML Mountain Frame-W - Silver, 40|199.3757|364.0900|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112120|4|218.4540|0.0000|873.816000
Trailblazing Sports|Main Office|Cerritos|California|HL Mountain Frame - Silver, 46|747.2002|1364.5000|Mountain Frames|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112121|3|818.7000|0.0000|2456.100000
Trailblazing Sports|Main Office|Cerritos|California|Mountain-200 Silver, 42|1265.6195|2319.9900|Mountain Bikes|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112122|2|1391.9940|0.0000|2783.988000
Trailblazing Sports|Main Office|Cerritos|California|Front Derailleur|40.6216|91.4900|Derailleurs|2008-06-01T00:00:00.0000000|2008-06-08T00:00:00.0000000|CARGO TRANSPORT 5|41622.0511|3329.7641|1040.5513|45992.3665|71845|112123|1|54.8940|0.0000|54.894000
